gene	sperm_syn	sperm_mis	sperm_stopgain	is_cRDHGs	is_DD	is_ASD	is_OG	non_nsite	mis_nsite	ssite
KISS1R	0	0	0	False	False	False	True	4.3154669999999996e-07	1.2458161500000022e-05	6.588709800000006e-06
FARSB	1	0	0	False	False	False	True	9.06645e-07	1.6155293700000007e-05	6.0545496e-06
MAGI2	4	3	0	False	False	False	True	2.1452251000000002e-06	4.376491070000001e-05	1.8432190300000058e-05
SHTN1	0	1	0	False	False	False	True	1.4781494e-06	1.6242887599999987e-05	6.562683299999997e-06
RNF26	0	0	1	False	False	False	True	6.361758000000004e-07	1.4405854700000031e-05	5.2994461e-06
ENSG00000256950	0	0	0	False	False	False	True	1.1337859999999999e-07	2.983363599999998e-06	1.2897426000000003e-06
AP3S2	0	0	0	False	False	False	True	2.5851569999999993e-07	5.712589200000003e-06	2.052146699999998e-06
MICAL2	0	1	1	False	False	False	True	1.3594715000000004e-06	3.741190620000004e-05	1.5487731299999983e-05
USP16	1	5	0	False	False	False	True	1.080231e-06	2.0402499200000004e-05	7.361049399999998e-06
SIGLEC10	0	1	0	False	False	False	True	1.3219664000000003e-06	2.236376029999997e-05	1.0784831499999981e-05
XYLT1	1	4	0	False	False	False	True	1.397664000000001e-06	3.4940305399999995e-05	1.5523838400000013e-05
ADGRV1	2	12	0	False	False	False	True	8.834923800000013e-06	0.00016331876500000017	6.527549969999965e-05
ASF1A	1	0	0	False	False	False	True	3.0648449999999994e-07	4.694407499999994e-06	1.9184340000000006e-06
KDM4E	1	3	0	False	False	False	True	7.497278999999997e-07	1.2883489899999997e-05	4.878771400000001e-06
EXTL1	1	0	0	False	False	False	True	7.477536999999998e-07	2.214847210000003e-05	9.263475000000005e-06
SERPINA4	0	0	0	False	False	False	True	5.264391000000001e-07	1.4333011100000005e-05	7.129849300000012e-06
CRLS1	0	0	0	False	False	False	True	6.081574999999999e-07	8.196249899999996e-06	3.2509217999999974e-06
DCUN1D4	0	1	0	False	False	False	True	3.6897920000000013e-07	7.082480099999988e-06	2.776777199999997e-06
NEFH	0	0	0	False	False	False	True	1.1606473000000004e-06	2.8580289300000016e-05	1.3222027000000026e-05
AMZ2	1	1	0	False	False	False	True	6.174796000000001e-07	9.452829799999992e-06	3.4571868999999996e-06
VSNL1	0	0	0	False	False	False	True	5.721237000000001e-07	5.190797900000004e-06	2.2862965999999996e-06
JUND	0	0	0	False	False	False	True	2.7076420000000007e-07	1.1013891000000002e-05	5.761479199999997e-06
TMEM201	0	0	0	False	False	False	True	9.037415999999996e-07	2.701104059999998e-05	1.3952746399999995e-05
CDS1	1	0	0	False	False	False	True	5.998002000000002e-07	1.1024476600000049e-05	4.122791700000001e-06
AJAP1	0	1	0	False	False	False	True	4.474288999999999e-07	1.2238259899999998e-05	5.790171099999994e-06
CCER1	0	0	0	False	False	False	True	6.851781999999998e-07	1.0866875300000007e-05	4.674258200000006e-06
TXNDC2	0	0	0	False	False	False	True	4.831527999999997e-07	1.2511709199999995e-05	5.663635400000005e-06
DSC2	1	4	0	False	False	False	True	1.1272654000000007e-06	2.433643849999991e-05	9.66975109999998e-06
SPEGNB	0	0	0	False	False	False	True	2.1028449999999997e-07	6.590959600000006e-06	2.7709844999999986e-06
ENSG00000258461	1	0	0	False	False	False	True	2.4247299999999995e-07	3.294704199999997e-06	1.2622931000000008e-06
DIXDC1	0	1	0	False	False	False	True	1.5553937e-06	2.0090295200000003e-05	7.031462900000003e-06
CUTC	0	1	0	False	False	False	True	5.196193000000001e-07	8.481780900000006e-06	2.4471321000000007e-06
ZNF726	3	2	1	False	False	False	True	1.2654126000000012e-06	1.554074280000002e-05	5.8131819e-06
SFTPB	4	0	0	False	False	False	True	5.373276999999998e-07	1.2148420900000018e-05	6.24592430000001e-06
SNU13	0	0	0	False	False	False	True	1.1398239999999996e-07	3.743099199999997e-06	1.869575999999999e-06
RABL2B	0	0	0	False	False	False	True	4.50525e-08	1.5833168e-06	8.624086000000005e-07
CENPM	1	0	0	False	False	False	True	1.3091910000000003e-07	5.588991299999999e-06	2.525226500000001e-06
CGGBP1	1	1	0	False	False	False	True	4.018775e-07	5.011341700000002e-06	1.4813883999999979e-06
MOAP1	0	0	0	False	False	False	True			
HILPDA	0	0	0	False	False	False	True	4.14349e-08	1.4659415000000002e-06	7.718003999999999e-07
MACROH2A1	0	3	0	False	False	False	True	1.960523000000001e-07	1.2653394e-05	6.063804600000003e-06
PARP6	1	1	0	False	False	False	True	1.0659529000000003e-06	1.886884730000001e-05	7.094410500000007e-06
BUD23	0	2	0	False	False	False	True	5.898334999999996e-07	8.617024800000004e-06	3.0297092999999973e-06
TMIGD1	1	0	0	False	False	False	True	3.2457589999999986e-07	6.619182700000015e-06	2.8171635999999975e-06
SGF29	0	1	0	False	False	False	True	2.7930729999999977e-07	1.111831179999998e-05	4.7546135999999945e-06
RTRAF	0	0	0	False	False	False	True	4.4620589999999987e-07	6.2006065999999955e-06	2.0378707999999995e-06
ALG10B	1	1	0	False	False	False	True	4.805822999999999e-07	9.65995369999999e-06	3.4921428000000002e-06
ENSG00000100101	0	0	0	False	False	False	True	3.2654770000000004e-07	8.0845255e-06	2.8423051999999993e-06
FASTK	1	0	0	False	False	False	True	1.0705496000000005e-06	1.805045949999995e-05	6.872109800000004e-06
C2orf74	0	0	0	False	False	False	True	3.2580499999999995e-07	4.012313200000003e-06	1.515385199999999e-06
NMNAT3	1	0	0	False	False	False	True	6.345692999999999e-07	8.173080799999994e-06	3.423602900000002e-06
RNF225	0	0	0	False	False	False	True	3.1174420000000016e-07	1.0289809200000006e-05	5.4383273000000055e-06
MET	7	12	0	False	False	False	True	2.4234667000000035e-06	3.8353353900000224e-05	1.6329729299999947e-05
ENSG00000284393	0	0	0	False	False	False	True			
JAKMIP1	1	0	0	False	False	False	True	1.5987652000000009e-06	2.761803799999997e-05	1.316418290000001e-05
MED11	0	0	0	False	False	False	True	2.6711520000000003e-07	3.239564399999998e-06	1.3011927000000008e-06
GEN1	1	0	0	False	False	False	True	1.334000600000001e-06	2.1807829600000024e-05	7.409724399999989e-06
RMDN1	0	1	0	False	False	False	True	4.217754999999999e-07	7.815313300000003e-06	2.952221100000001e-06
ENTREP2	1	3	0	False	False	False	True	5.215789999999999e-08	3.631880199999995e-06	1.7865844999999996e-06
DEFB125	0	1	0	False	False	False	True	4.5859460000000004e-07	4.291925200000002e-06	1.5491672000000004e-06
ENSG00000260643	0	1	0	False	False	False	True	1.5447909999999998e-07	4.1286371999999915e-06	1.9131174999999986e-06
LAMC3	4	6	1	False	False	False	True	1.8763233999999988e-06	5.770572479999997e-05	2.809069909999998e-05
UBE3D	0	0	0	False	False	False	True	5.609742e-07	1.0681005100000002e-05	4.595389299999995e-06
CDK6	0	2	0	False	False	False	True	6.010074e-07	9.954073700000006e-06	4.2784493e-06
OR2G2	1	1	0	False	False	False	True	2.4982900000000003e-07	9.479706300000006e-06	3.8127017000000006e-06
KLF6	0	0	0	False	False	False	True	4.456848e-07	8.52230969999999e-06	3.873095500000002e-06
ACCS	1	1	0	False	False	False	True	4.931418000000001e-07	1.595462949999998e-05	5.920205400000002e-06
KCNH5	0	0	0	False	False	False	True	1.9479610000000002e-06	2.9200099700000007e-05	1.1690646699999991e-05
EAF1	1	0	0	False	False	False	True	3.35694e-07	7.508820300000005e-06	2.849202599999997e-06
ELFN1	2	3	0	False	False	False	True	9.404120000000003e-07	2.7234316799999967e-05	1.3391543499999979e-05
SPATA31A5	0	0	0	False	False	False	True			
NIN	2	3	1	False	False	False	True	4.110053499999994e-06	5.7581153599999984e-05	2.3308492900000066e-05
MRPL4	0	0	0	False	False	False	True	4.684295e-07	1.1472051699999989e-05	5.259108200000001e-06
UQCC2	0	0	0	False	False	False	True	3.267795e-07	3.3958692999999983e-06	1.4927053999999992e-06
RPEL1	0	0	0	False	False	False	True	3.6120290000000007e-07	6.315827399999998e-06	2.4590709000000023e-06
TEX50	0	0	0	False	False	False	True	2.3944850000000005e-07	3.982214800000004e-06	1.712058e-06
EFCAB14	0	0	0	False	False	False	True	6.237618000000003e-07	1.1963095599999988e-05	4.7833985000000016e-06
CD8B	0	0	0	False	False	False	True	1.3172029999999997e-07	5.153642599999994e-06	2.3758678000000013e-06
MAPT	1	2	0	False	False	False	True			
TADA1	1	0	0	False	False	False	True	5.512403000000002e-07	9.715748900000008e-06	4.058790600000003e-06
CDRT15L2	0	0	0	False	False	False	True	3.824643e-07	5.548585799999979e-06	2.2418786999999995e-06
ZBBX	0	1	0	False	False	False	True	1.4325794e-06	1.851931760000007e-05	7.21665479999999e-06
SLCO6A1	0	1	0	False	False	False	True	7.354582999999999e-07	1.9918968100000025e-05	6.850294999999991e-06
USP33	0	5	0	False	False	False	True	1.7753250999999987e-06	2.1778151599999993e-05	8.231392700000003e-06
MYEOV	0	2	0	False	False	False	True	4.551262e-07	1.159294010000002e-05	4.561340799999999e-06
TOB1	0	0	0	False	False	False	True	3.808623000000002e-07	9.025343600000019e-06	3.4061858999999985e-06
RBM43	0	1	0	False	False	False	True	3.393067000000001e-07	7.943473400000002e-06	3.2628219000000014e-06
SLC2A6	0	2	0	False	False	False	True	4.81772e-07	2.013771720000003e-05	1.0929635000000007e-05
PSMC2	0	1	0	False	False	False	True	8.561103000000004e-07	1.2886088300000009e-05	4.8397889000000015e-06
EHD3	1	0	0	False	False	False	True	6.133715999999996e-07	1.7519253200000052e-05	8.658877999999989e-06
MAGEL2	3	4	0	False	True	False	False	2.0274851999999993e-06	4.778526800000003e-05	2.5000117800000085e-05
SPP2	0	0	0	False	False	False	True	2.304047e-07	6.502987899999989e-06	2.7607536e-06
TLK1	0	2	0	False	False	False	True	1.3157293999999975e-06	1.9832029600000063e-05	7.015566699999999e-06
ARHGEF10L	0	3	0	False	False	False	True	1.5183038999999984e-06	4.7357041700000055e-05	2.380663589999996e-05
HECW2	1	2	0	False	True	False	False	3.332844100000002e-06	5.0572189400000196e-05	2.032768109999997e-05
ATP13A4	0	1	1	False	False	False	True	1.553745599999999e-06	3.21078486e-05	1.351519339999999e-05
SLC7A8	0	3	0	False	False	False	True	5.771659999999994e-07	1.6155729700000002e-05	7.557325300000003e-06
SIVA1	0	0	0	False	False	False	True	5.631289999999998e-07	6.8907123000000086e-06	3.6229302999999986e-06
MTMR4	0	1	0	False	False	False	True	1.878984800000002e-06	3.627772759999986e-05	1.3552037599999986e-05
KRTAP5-1	1	0	0	False	False	False	True			
WNT9A	0	1	0	False	False	False	True	5.593981999999999e-07	1.79409534e-05	7.407268799999999e-06
XKR6	2	0	0	False	False	False	True	1.3685655e-06	2.1542247799999993e-05	1.0169017200000027e-05
SEC61A2	0	0	0	False	False	False	True	7.290328999999998e-07	1.2953869599999988e-05	5.566375700000005e-06
TMUB1	0	0	0	False	False	False	True	2.549967000000001e-07	6.726588999999997e-06	3.4424819999999983e-06
PLPP5	0	0	0	False	False	False	True	2.7513089999999993e-07	7.434203399999997e-06	2.8960083999999986e-06
SEPHS1	0	1	0	False	False	False	True	3.2185889999999987e-07	1.2584388300000022e-05	6.257051200000005e-06
LRP8	0	3	0	False	False	False	True	1.4151475999999986e-06	3.060185300000008e-05	1.4073805e-05
LILRB1	0	0	0	False	False	False	True	9.789e-09	4.399937e-07	1.0861610000000002e-07
THSD7B	1	4	0	False	False	False	True	3.884348199999999e-06	4.733460930000001e-05	1.7179323699999994e-05
SLC24A5	0	1	0	False	False	False	True	5.058113e-07	1.271758249999998e-05	5.228323100000002e-06
SLC25A39	0	0	0	False	False	False	True	5.845175999999998e-07	1.2360569100000019e-05	5.5365801000000016e-06
ARSI	1	0	0	False	False	False	True	1.0805916000000003e-06	2.2675797200000114e-05	8.649897599999996e-06
ZNF281	1	2	0	False	False	False	True	1.0654636e-06	2.2743160999999993e-05	9.3066271e-06
UBE2QL1	0	0	0	False	False	False	True	1.633787e-07	4.927740400000002e-06	2.3561833000000004e-06
CDKN1A	3	2	0	False	False	False	True	3.9645579999999995e-07	6.983241400000004e-06	2.4909115000000004e-06
PPAT	0	0	0	False	False	False	True	8.109342000000003e-07	1.3387004000000005e-05	4.858774899999997e-06
HSPE1-MOB4	0	0	0	False	False	False	True	2.964765e-07	6.0150942999999995e-06	1.983598999999998e-06
METTL25B	0	2	0	False	False	False	True	7.901775999999997e-07	1.4706974799999954e-05	5.9245268999999995e-06
THAP12	1	1	0	False	False	False	True	1.0878514999999998e-06	1.2944927099999979e-05	5.3322145e-06
RET	2	6	0	False	False	False	True	1.4518064999999984e-06	4.0659985800000026e-05	1.9724107599999975e-05
HMGCS2	0	0	1	False	False	False	True	1.2884774000000002e-06	1.6459438499999985e-05	6.127695699999998e-06
TCF7L1	0	1	0	False	False	False	True	6.459593000000002e-07	1.87426794e-05	9.613834699999999e-06
YAP1	0	1	0	False	False	False	True	1.0994411999999991e-06	1.4248964899999995e-05	5.119201399999996e-06
FBLIM1	0	1	0	False	False	False	True	5.020598000000002e-07	1.3595558300000004e-05	5.9977925999999964e-06
ENSG00000285329	0	0	0	False	False	False	True	1.238222e-07	2.341025500000001e-06	1.0458252999999997e-06
SLC37A4	0	0	0	False	False	False	True	5.677246999999999e-07	1.1787324500000009e-05	4.718064100000003e-06
HOXC6	2	1	0	False	False	False	True	3.3889390000000016e-07	6.380815600000002e-06	2.9052697999999975e-06
ANKRD13B	0	2	0	False	False	False	True	7.406052e-07	2.117386840000003e-05	9.121582099999988e-06
CAMTA1	2	6	0	False	True	False	False	2.5510446999999997e-06	5.771403710000004e-05	2.7906437600000053e-05
MAST2	0	3	0	False	False	False	True	2.9526496999999972e-06	6.026438589999989e-05	2.2075737500000056e-05
TTLL3	2	3	0	False	False	False	True	1.3560789000000001e-06	2.7848490499999997e-05	1.1352247700000006e-05
APELA	0	0	0	False	False	False	True	1.2097190000000001e-07	1.5613114999999993e-06	4.887063000000002e-07
INTS10	0	1	0	False	False	False	True	1.2765154999999995e-06	1.9630254000000032e-05	8.098327100000009e-06
SLC25A26	0	0	0	False	False	False	True	6.046406999999999e-07	6.938122299999999e-06	2.7752427999999995e-06
ZG16	0	1	0	False	False	False	True	3.3520099999999996e-07	5.571684700000003e-06	2.2878627e-06
ATXN10	0	0	0	False	False	False	True	6.59046e-07	1.3499146199999997e-05	5.281233299999998e-06
NR5A1	2	1	0	False	False	False	True	4.920247999999999e-07	1.7254952399999978e-05	8.948504999999996e-06
CDC42EP2	0	0	0	False	False	False	True	1.1251109999999997e-07	7.386216499999989e-06	3.693157900000003e-06
RNH1	0	0	0	False	False	False	True			
FBXO17	0	1	0	False	False	False	True	5.172234e-07	9.037355400000001e-06	4.264543799999995e-06
ANXA2	0	0	0	False	False	False	True	4.086122999999998e-07	9.95702940000002e-06	4.357010000000001e-06
ZBTB17	0	1	0	False	False	False	True	9.57832900000001e-07	2.8221746799999844e-05	1.3795791899999997e-05
NCOA1	1	4	0	False	False	False	True	2.485142600000002e-06	3.8734128999999876e-05	1.490305190000001e-05
TIGD2	1	3	0	False	False	False	True	9.474629000000001e-07	1.4516490799999996e-05	4.873619100000005e-06
TUBB8B	0	0	0	False	False	False	True	2.559485e-07	9.50881289999999e-06	4.0912478000000005e-06
ERVK3-1	0	1	0	False	False	False	True	2.2472680000000001e-07	4.1573884e-06	1.7930709999999994e-06
AGR3	0	0	0	False	False	False	True	2.1510019999999997e-07	3.727547299999996e-06	1.3498274999999996e-06
POLR2J2	0	0	0	False	False	False	True			
GABARAPL2	0	0	0	False	False	False	True	1.657172e-07	3.218534499999996e-06	1.3442746000000004e-06
PRAMEF27	0	0	0	False	False	False	True			
YIPF2	0	0	0	False	False	False	True	3.1804969999999983e-07	1.0411582400000008e-05	5.2488542000000006e-06
KLK11	0	0	0	False	False	False	True	5.331636999999999e-07	8.509054799999995e-06	3.924826899999998e-06
FAM184A	1	2	0	False	False	False	True	2.291317300000001e-06	2.863362619999985e-05	9.258257699999998e-06
H3Y2	0	0	0	False	False	False	True	1.9170560000000004e-07	5.6456992000000005e-06	2.1742094000000005e-06
KLHDC2	0	1	0	False	False	False	True	6.475855999999999e-07	9.709512000000004e-06	3.510211499999996e-06
PRTN3	0	0	0	False	False	False	True			
PLK1	1	1	0	False	False	False	True	7.243041000000005e-07	2.0076981700000044e-05	8.3114627e-06
GNPDA1	0	0	0	False	False	False	True	3.462678e-07	8.385508899999977e-06	4.0425825000000005e-06
ENSG00000288623	0	0	0	False	False	False	True	1.1563429999999999e-07	2.6423846000000016e-06	1.1835489999999998e-06
KEAP1	2	6	0	False	False	False	True	1.2091907999999997e-06	2.197533359999995e-05	1.0142821600000001e-05
C1orf50	0	1	0	False	False	False	True	3.5940700000000004e-07	5.4192996e-06	2.4392525e-06
NANP	0	0	0	False	False	False	True	3.3034109999999984e-07	6.532174100000003e-06	2.7689026e-06
STARD3NL	0	0	0	False	False	False	True	3.550637e-07	6.3590999000000016e-06	2.665338200000002e-06
CCDC152	0	0	0	False	False	False	True	3.2606789999999985e-07	5.824062200000007e-06	1.7676560999999998e-06
ENSG00000288721	0	0	0	False	False	False	True	1.8659910000000003e-07	6.794269700000004e-06	3.0571392999999998e-06
SCT	0	0	0	False	False	False	True			
STXBP3	0	0	0	False	False	False	True	1.2496157000000015e-06	1.5438488999999998e-05	5.231098899999999e-06
KRT35	0	1	0	False	False	False	True	5.680258999999997e-07	1.651179689999996e-05	6.197211999999997e-06
LRRC8C	0	4	0	False	False	False	True	1.3886745999999997e-06	2.18202929e-05	8.370192000000003e-06
CALD1	0	1	0	False	False	False	True	1.7539106000000017e-06	2.3748912599999984e-05	7.977939700000005e-06
OR51F2	2	2	0	False	False	False	True	4.997349999999999e-07	9.25760419999999e-06	3.440505200000002e-06
CYFIP2	0	2	0	False	False	False	True	2.2663542e-06	4.360463739999993e-05	1.8340704399999962e-05
ANKRD13D	0	1	0	False	False	False	True	7.435832999999999e-07	2.3803885399999996e-05	1.067478530000002e-05
YWHAQ	0	0	0	False	False	False	True	4.490142999999999e-07	6.711600899999996e-06	2.7929676000000034e-06
FAM133B	1	1	0	False	False	False	True	5.884146000000004e-07	5.835315499999996e-06	1.7336550000000005e-06
SERHL2	0	0	0	False	False	False	True	9.73517e-08	2.6581153999999953e-06	1.5393847999999995e-06
TMEM106B	0	1	0	False	True	False	False	2.774504999999999e-07	7.007836400000009e-06	2.540496099999999e-06
CSNK1A1	1	0	0	False	False	False	True	5.517116e-07	9.053004100000017e-06	3.136641400000001e-06
NDUFAF5	0	0	0	False	False	False	True	4.3990009999999995e-07	9.137396600000009e-06	3.6731262000000023e-06
ANO7	0	0	0	False	False	False	True	1.1688921999999998e-06	3.4121897100000027e-05	1.6301358099999983e-05
GFRAL	0	0	0	False	False	False	True	4.5677369999999996e-07	1.0004276600000011e-05	3.4721280000000035e-06
IMP3	0	0	0	False	False	False	True	1.90386e-07	5.2803598000000036e-06	2.427218299999999e-06
ZSCAN5C	0	2	0	False	False	False	True	5.423122e-07	1.2641783399999956e-05	5.6300443999999945e-06
GPD1	0	2	0	False	False	False	True	2.5310989999999987e-07	1.064319350000002e-05	4.7999848e-06
NYAP2	2	3	0	False	False	False	True	1.1386649e-06	2.1965674399999974e-05	9.7006929e-06
STBD1	1	0	0	False	False	False	True	4.4708819999999994e-07	8.867179700000006e-06	3.310526699999999e-06
ZNG1A	0	0	0	False	False	False	True	8.581429999999998e-08	2.5962960000000016e-06	9.457691999999999e-07
ULK1	1	3	0	False	False	False	True	1.2069651999999998e-06	4.0817343700000134e-05	2.078609109999996e-05
PPP2R5D	1	3	0	False	True	False	False	9.634145999999998e-07	1.8703553299999984e-05	7.1991517000000036e-06
PRSS33	0	0	0	False	False	False	True	3.8456439999999986e-07	1.0132596399999985e-05	4.5479147999999945e-06
TAF11L4	0	0	0	False	False	False	True			
PRKCB	0	1	0	False	False	False	True	9.881877999999995e-07	2.211263080000004e-05	9.548432699999994e-06
SLC16A13	0	0	0	False	False	False	True	5.738306999999999e-07	1.1468031000000011e-05	5.548108700000004e-06
KLRK1	0	0	0	False	False	False	True	5.23533e-07	5.565418299999997e-06	1.918725099999999e-06
GRIK1	0	3	0	False	False	False	True	1.2482765000000003e-06	2.742864359999999e-05	1.1971475900000008e-05
CCNO	1	1	0	False	False	False	True	3.716386999999999e-07	1.025751429999998e-05	5.0213675e-06
DPH6	0	0	0	False	False	False	True	4.4684409999999983e-07	6.982065899999999e-06	2.1460486e-06
EMID1	0	0	0	False	False	False	True	4.904457e-07	1.5016894000000007e-05	6.0036109000000006e-06
EDN2	0	0	0	False	False	False	True	3.9019479999999997e-07	7.159565800000003e-06	2.7063006999999977e-06
CAPN10	0	2	0	False	False	False	True	1.0177659000000002e-06	2.6677024599999994e-05	1.2924322599999999e-05
BFSP2	0	0	0	False	False	False	True	8.048911000000003e-07	1.371965950000004e-05	5.680253800000001e-06
ENSG00000286001	1	3	0	False	False	False	True	7.756369e-07	1.155333079999999e-05	5.5799351999999995e-06
ASIC4	0	2	0	False	False	False	True	7.520600999999996e-07	2.1127167600000043e-05	8.665471900000016e-06
FADS1	0	1	0	False	False	False	True	8.089481e-07	1.411450850000002e-05	5.9210456999999914e-06
SERPINH1	0	0	0	False	False	False	True	4.728209e-07	1.4012913599999938e-05	6.790924999999993e-06
PPP1R26	0	3	0	False	False	False	True	1.4801935999999997e-06	4.306863099999996e-05	2.2130137699999992e-05
ZNF77	0	3	0	False	False	False	True	1.0725638e-06	1.6032447200000004e-05	7.4934803999999995e-06
LRRC72	0	0	0	False	False	False	True	6.712507999999998e-07	7.191087099999992e-06	2.5721008999999972e-06
TMEM138	0	0	0	False	False	False	True	2.400678e-07	4.0490773e-06	1.5527370000000004e-06
PPARD	1	0	0	False	False	False	True	4.0006160000000003e-07	1.64420756e-05	7.1800192999999975e-06
VWDE	0	3	0	False	False	False	True	2.263491899999999e-06	4.0846661099999995e-05	1.5320081100000023e-05
NIPSNAP1	0	1	0	False	False	False	True	7.665934999999997e-07	8.490896099999996e-06	3.3054551000000014e-06
SIGLEC12	0	4	0	False	False	False	True	1.1797340000000002e-06	1.6824711500000027e-05	8.489529599999994e-06
CES5A	1	0	0	False	False	False	True	5.413330000000001e-08	1.8356477999999992e-06	7.848037000000002e-07
PIGQ	1	0	0	False	False	False	True	8.526430000000002e-07	2.686348279999998e-05	1.3305301299999999e-05
PSME3IP1	1	1	0	False	False	False	True	6.878567000000002e-07	6.8444868000000015e-06	2.8371144999999996e-06
ZNF549	2	0	0	False	False	False	True	1.3194543999999998e-06	1.9715118800000013e-05	7.341603599999993e-06
SNRNP200	0	4	0	False	False	False	True	4.292925500000004e-06	7.052876800000001e-05	2.7074038200000084e-05
ZBTB47	1	2	1	False	False	False	True	1.0059424000000003e-06	3.0314189200000005e-05	1.4074816800000001e-05
DALRD3	0	1	0	False	False	False	True	5.747345999999999e-07	1.5602242500000004e-05	6.611689699999999e-06
CTBP1	1	0	0	False	True	False	False	6.389156999999999e-07	2.056676460000005e-05	1.0812778599999997e-05
PIWIL2	1	0	0	False	False	False	True	1.6509775999999998e-06	2.7789442500000046e-05	1.0247972000000013e-05
GALNT8	0	2	0	False	False	False	True	9.383602000000005e-07	1.9222460900000057e-05	7.5119064000000055e-06
SEBOX	0	0	0	False	False	False	True	4.2819519999999994e-07	5.522220999999995e-06	2.066744199999999e-06
PRKACA	0	0	0	False	False	False	True	4.586283000000001e-07	1.20413705e-05	5.598096500000002e-06
MBOAT7	0	1	0	False	False	False	True			
ARHGAP44	0	1	0	False	False	False	True	1.4518645000000002e-06	2.502526870000002e-05	1.1764066200000003e-05
DCAF8	0	1	1	False	False	False	True	1.0518163999999994e-06	1.915259049999999e-05	6.582567899999998e-06
FAM114A2	0	0	0	False	False	False	True	6.963939000000001e-07	1.2240242200000037e-05	5.067173200000007e-06
SUMO2	0	0	0	False	False	False	True	3.308000999999999e-07	2.4599734999999993e-06	1.0996144000000002e-06
FBXL13	2	0	0	False	False	False	True	1.5031887999999992e-06	2.1883488299999993e-05	7.6753275e-06
RFXANK	1	1	0	False	False	False	True	5.022583999999999e-07	9.373134100000005e-06	4.763716000000003e-06
BBS5	0	0	0	False	False	False	True	4.899739000000002e-07	8.4850516e-06	2.9624846000000013e-06
NQO2	2	0	0	False	False	False	True	3.6066989999999986e-07	6.988840800000001e-06	3.7057658999999993e-06
SAC3D1	1	0	0	False	False	False	True	4.3596739999999994e-07	1.1671298800000004e-05	5.395227100000001e-06
TTC31	0	0	0	False	False	False	True	1.1787950000000001e-06	1.5620123399999986e-05	5.005865999999999e-06
GSTA3	0	1	0	False	False	False	True	2.615193000000001e-07	6.173495600000005e-06	2.182968599999998e-06
FADS2	0	0	0	False	False	False	True	5.527837000000005e-07	1.347430259999996e-05	6.9309900999999935e-06
MAML2	1	1	0	False	False	False	True	2.1682426000000002e-06	3.102099639999995e-05	1.3075210400000005e-05
IRGM	0	0	0	False	False	False	True	2.4106259999999997e-07	4.509318999999997e-06	1.540461600000001e-06
SCN10A	0	6	0	False	False	False	True	2.5719974999999982e-06	5.915767909999999e-05	2.4016463700000023e-05
EXPH5	0	2	0	False	False	False	True	3.2322905999999968e-06	5.1753410299999824e-05	2.0181457399999965e-05
LRP6	0	4	0	False	False	False	True	4.350063000000006e-06	4.723776559999998e-05	1.4852632400000022e-05
EEF2KMT	0	0	0	False	False	False	True	4.2645940000000007e-07	1.2191245600000002e-05	5.923870500000004e-06
CSDC2	0	0	0	False	False	False	True	1.5494300000000004e-07	5.923285800000006e-06	2.875024700000001e-06
CD1C	0	0	0	False	False	False	True	7.559847000000002e-07	8.885163800000014e-06	3.7964097000000007e-06
PFDN6	0	0	0	False	False	False	True			
MEGF11	3	1	0	False	False	False	True	1.439134e-07	4.116492599999999e-06	2.131935300000001e-06
ENSG00000291312	0	0	0	False	False	False	True	3.5631239999999996e-07	5.174601799999998e-06	2.407047199999999e-06
MRPL42	0	0	0	False	False	False	True	1.2068279999999996e-07	4.088789300000004e-06	1.2536507999999996e-06
TUFT1	1	0	0	False	False	False	True	6.802423000000002e-07	1.1744566299999969e-05	4.6336081999999975e-06
CTRB1	0	0	0	False	False	False	True	7.91078e-08	3.076391800000001e-06	1.7770243999999988e-06
CASP7	0	0	0	False	False	False	True	8.423558e-07	9.082640800000006e-06	4.1793662999999995e-06
WDR86	1	0	0	False	False	False	True	5.776432e-07	1.5061912099999981e-05	7.330993699999999e-06
FAM53A	0	2	0	False	False	False	True	4.6959220000000005e-07	1.7796294700000006e-05	8.569761000000002e-06
CARD18	0	0	0	False	False	False	True	1.7058539999999996e-07	2.449224699999998e-06	6.664983999999997e-07
EIF2S1	0	0	0	False	False	False	True	4.6512109999999994e-07	8.862128600000028e-06	2.6882550999999982e-06
CEP55	0	1	0	False	False	False	True	1.2237091999999997e-06	1.116559259999997e-05	4.525158299999999e-06
SLC12A4	4	4	1	False	False	False	True	1.1981566999999994e-06	4.0054578100000155e-05	1.8494304900000006e-05
ZNF543	0	1	0	False	False	False	True	9.692311999999999e-07	1.7911492700000002e-05	6.3364108e-06
SFMBT1	0	0	0	False	False	False	True	1.2379262000000008e-06	2.4609133600000008e-05	9.349013599999995e-06
ENSG00000255835	0	0	0	False	False	False	True	5.393556e-07	9.599923600000017e-06	4.262416000000004e-06
C1orf131	0	1	0	False	False	False	True	2.6963150000000005e-07	7.841445199999997e-06	3.0771575000000025e-06
OLA1	0	0	0	False	False	False	True	4.983504999999998e-07	9.821083299999964e-06	3.485243400000005e-06
ENSG00000270249	0	0	0	False	False	False	True			
OTOA	1	1	0	False	False	False	True	9.851432999999998e-07	2.219426429999998e-05	1.0961940800000007e-05
ZCCHC10	0	0	0	False	False	False	True	1.722654e-07	4.074862000000006e-06	1.7769075999999997e-06
C10orf67	0	0	0	False	False	False	True	8.250241000000002e-07	1.2720662199999996e-05	4.757137999999994e-06
